tema,subtema,nombre_indicador,entidad,anio,categoria,valor,unidad
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Oaxaca,2021.0,categoria_2,22.8,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Oaxaca,2021.0,categoria_3,44.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Puebla,2011.0,categoria_1,37.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Puebla,2011.0,categoria_2,21.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Puebla,2011.0,categoria_3,39.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Puebla,2016.0,categoria_1,27.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Puebla,2016.0,categoria_2,19.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Puebla,2016.0,categoria_3,49.8,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Puebla,2021.0,categoria_1,35.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Puebla,2021.0,categoria_2,19.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Puebla,2021.0,categoria_3,43.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Querétaro,2011.0,categoria_1,39.5,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Querétaro,2011.0,categoria_2,22.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Querétaro,2011.0,categoria_3,36.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Querétaro,2016.0,categoria_1,34.1,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Querétaro,2016.0,categoria_2,20.5,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Querétaro,2016.0,categoria_3,41.8,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Querétaro,2021.0,categoria_1,35.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Querétaro,2021.0,categoria_2,22.5,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Querétaro,2021.0,categoria_3,39.8,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Quintana Roo,2011.0,categoria_1,34.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Quintana Roo,2011.0,categoria_2,20.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Quintana Roo,2011.0,categoria_3,42.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Quintana Roo,2016.0,categoria_1,28.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Quintana Roo,2016.0,categoria_2,16.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Quintana Roo,2016.0,categoria_3,50.9,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Quintana Roo,2021.0,categoria_1,28.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Quintana Roo,2021.0,categoria_2,20.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Quintana Roo,2021.0,categoria_3,48.7,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,San Luis Potosí,2011.0,categoria_1,36.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,San Luis Potosí,2011.0,categoria_2,26.9,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,San Luis Potosí,2011.0,categoria_3,33.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,San Luis Potosí,2016.0,categoria_1,28.5,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,San Luis Potosí,2016.0,categoria_2,22.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,San Luis Potosí,2016.0,categoria_3,45.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,San Luis Potosí,2021.0,categoria_1,32.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,San Luis Potosí,2021.0,categoria_2,21.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,San Luis Potosí,2021.0,categoria_3,43.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sinaloa,2011.0,categoria_1,30.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sinaloa,2011.0,categoria_2,16.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sinaloa,2011.0,categoria_3,50.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sinaloa,2016.0,categoria_1,26.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sinaloa,2016.0,categoria_2,14.9,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sinaloa,2016.0,categoria_3,54.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sinaloa,2021.0,categoria_1,29.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sinaloa,2021.0,categoria_2,13.8,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sinaloa,2021.0,categoria_3,54.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sonora,2011.0,categoria_1,41.1,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sonora,2011.0,categoria_2,13.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sonora,2011.0,categoria_3,44.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sonora,2016.0,categoria_1,28.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sonora,2016.0,categoria_2,15.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sonora,2016.0,categoria_3,52.5,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sonora,2021.0,categoria_1,32.7,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sonora,2021.0,categoria_2,17.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Sonora,2021.0,categoria_3,47.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tabasco,2011.0,categoria_1,30.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tabasco,2011.0,categoria_2,21.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tabasco,2011.0,categoria_3,42.8,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tabasco,2016.0,categoria_1,26.7,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tabasco,2016.0,categoria_2,22.7,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tabasco,2016.0,categoria_3,47.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tabasco,2021.0,categoria_1,24.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tabasco,2021.0,categoria_2,21.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tabasco,2021.0,categoria_3,51.9,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tamaulipas,2011.0,categoria_1,35.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tamaulipas,2011.0,categoria_2,19.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tamaulipas,2011.0,categoria_3,42.8,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tamaulipas,2016.0,categoria_1,24.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tamaulipas,2016.0,categoria_2,17.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tamaulipas,2016.0,categoria_3,55.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tamaulipas,2021.0,categoria_1,30.9,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tamaulipas,2021.0,categoria_2,17.8,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tamaulipas,2021.0,categoria_3,48.7,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tlaxcala,2011.0,categoria_1,39.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tlaxcala,2011.0,categoria_2,23.8,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tlaxcala,2011.0,categoria_3,34.9,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tlaxcala,2016.0,categoria_1,25.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tlaxcala,2016.0,categoria_2,22.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tlaxcala,2016.0,categoria_3,49.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tlaxcala,2021.0,categoria_1,28.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tlaxcala,2021.0,categoria_2,24.9,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Tlaxcala,2021.0,categoria_3,45.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Veracruz de Ignacio de la Llave,2011.0,categoria_1,37.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Veracruz de Ignacio de la Llave,2011.0,categoria_2,22.8,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Veracruz de Ignacio de la Llave,2011.0,categoria_3,37.5,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Veracruz de Ignacio de la Llave,2016.0,categoria_1,32.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Veracruz de Ignacio de la Llave,2016.0,categoria_2,18.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Veracruz de Ignacio de la Llave,2016.0,categoria_3,47.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Veracruz de Ignacio de la Llave,2021.0,categoria_1,32.1,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Veracruz de Ignacio de la Llave,2021.0,categoria_2,22.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Veracruz de Ignacio de la Llave,2021.0,categoria_3,43.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Yucatán,2011.0,categoria_1,32.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Yucatán,2011.0,categoria_2,18.5,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Yucatán,2011.0,categoria_3,46.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Yucatán,2016.0,categoria_1,28.5,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Yucatán,2016.0,categoria_2,18.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Yucatán,2016.0,categoria_3,50.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Yucatán,2021.0,categoria_1,30.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Yucatán,2021.0,categoria_2,18.9,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Yucatán,2021.0,categoria_3,48.7,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Zacatecas,2011.0,categoria_1,45.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Zacatecas,2011.0,categoria_2,22.0,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Zacatecas,2011.0,categoria_3,29.8,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Zacatecas,2016.0,categoria_1,28.2,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Zacatecas,2016.0,categoria_2,20.4,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Zacatecas,2016.0,categoria_3,47.6,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Zacatecas,2021.0,categoria_1,31.3,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Zacatecas,2021.0,categoria_2,20.9,porcentaje
Daños y consecuencias,Físico y psicológico,Porcentaje de mujeres que experimentaron violencia de pareja por tipo de daños,Zacatecas,2021.0,categoria_3,43.7,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Total Causa de la lesión,2014.0,,100.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Total Causa de la lesión,2015.0,,100.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Total Causa de la lesión,2016.0,,100.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Total Causa de la lesión,2017.0,,100.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Total Causa de la lesión,2018.0,,100.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Total Causa de la lesión,2019.0,,100.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Total Causa de la lesión,2020.0,,100.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Total Causa de la lesión,2021.0,,100.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Total Causa de la lesión,2022.0,,100.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Total Causa de la lesión,2023.0,,100.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Total Causa de la lesión,2024.0,,100.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Accidental,2014.0,,72.1,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Accidental,2015.0,,69.1,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Accidental,2016.0,,64.3,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Accidental,2017.0,,62.8,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Accidental,2018.0,,63.6,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Accidental,2019.0,,61.1,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Accidental,2020.0,,65.5,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Accidental,2021.0,,63.7,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Accidental,2022.0,,68.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Accidental,2023.0,,74.9,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Accidental,2024.0,,78.2,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia familiar,2014.0,,22.9,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia familiar,2015.0,,26.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia familiar,2016.0,,30.5,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia familiar,2017.0,,31.9,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia familiar,2018.0,,31.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia familiar,2019.0,,33.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia familiar,2020.0,,28.5,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia familiar,2021.0,,29.6,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia familiar,2022.0,,25.3,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia familiar,2023.0,,18.9,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia familiar,2024.0,,16.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia no familiar,2014.0,,3.4,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia no familiar,2015.0,,3.4,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia no familiar,2016.0,,3.4,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia no familiar,2017.0,,3.6,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia no familiar,2018.0,,3.9,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia no familiar,2019.0,,4.1,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia no familiar,2020.0,,4.6,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia no familiar,2021.0,,5.2,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia no familiar,2022.0,,5.0,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia no familiar,2023.0,,4.4,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Violencia no familiar,2024.0,,4.2,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Autoinfligido,2014.0,,0.8,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Autoinfligido,2015.0,,0.8,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Autoinfligido,2016.0,,0.9,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Autoinfligido,2017.0,,0.8,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Autoinfligido,2018.0,,0.8,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Autoinfligido,2019.0,,0.9,porcentaje
Daños y consecuencias,Otros que afectan el empoderamiento y autonomía de la mujer,"Distribución porcentual de mujeres que acudieron a una instancia médica con algún tipo de lesión, según causa",Autoinfligido,2020.0,,1.0,porcentaje
