archivo_origen,codigo_indicador,nombre_indicador,categoria_indicador,ambito,agresor,periodo_medicion,poblacion_objetivo,entidad,anio,valor,unidad,fecha_referencia
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Guerrero,2011,32.71,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Guerrero,2011,25.57,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Hidalgo,2011,46.47,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Hidalgo,2011,33.45,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Hidalgo,2011,38.41,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Hidalgo,2011,24.23,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Jalisco,2011,49.0,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Jalisco,2011,37.92,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Jalisco,2011,40.78,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Jalisco,2011,18.85,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Estado de México,2011,60.34,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Estado de México,2011,41.02,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Estado de México,2011,36.63,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Estado de México,2011,20.83,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Michoacán de Ocampo,2011,48.53,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Michoacán de Ocampo,2011,29.12,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Michoacán de Ocampo,2011,43.39,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Michoacán de Ocampo,2011,24.54,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Morelos,2011,51.67,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Morelos,2011,38.93,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Morelos,2011,35.96,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Morelos,2011,22.21,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Nayarit,2011,57.97,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Nayarit,2011,40.57,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Nayarit,2011,39.69,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Nayarit,2011,17.79,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Nuevo León,2011,45.98,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Nuevo León,2011,47.04,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Nuevo León,2011,31.93,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Nuevo León,2011,18.53,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Oaxaca,2011,47.35,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Oaxaca,2011,35.14,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Oaxaca,2011,41.45,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Oaxaca,2011,19.98,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Puebla,2011,51.38,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Puebla,2011,39.19,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Puebla,2011,37.05,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Puebla,2011,21.58,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Querétaro,2011,46.71,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Querétaro,2011,36.43,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Querétaro,2011,39.49,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Querétaro,2011,22.26,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Quintana Roo,2011,49.34,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Quintana Roo,2011,42.18,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Quintana Roo,2011,34.31,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Quintana Roo,2011,20.63,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,San Luis Potosí,2011,48.68,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,San Luis Potosí,2011,33.25,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,San Luis Potosí,2011,36.63,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,San Luis Potosí,2011,26.95,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Sinaloa,2011,44.25,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Sinaloa,2011,50.57,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Sinaloa,2011,29.99,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Sinaloa,2011,16.63,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Sonora,2011,55.38,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Sonora,2011,44.31,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Sonora,2011,41.14,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Sonora,2011,13.57,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Tabasco,2011,42.78,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Tabasco,2011,42.84,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Tabasco,2011,30.43,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Tabasco,2011,21.17,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Tamaulipas,2011,42.06,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Tamaulipas,2011,42.75,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Tamaulipas,2011,35.24,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Tamaulipas,2011,19.39,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Tlaxcala,2011,50.18,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Tlaxcala,2011,34.91,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Tlaxcala,2011,39.22,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Tlaxcala,2011,23.81,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Veracruz,2011,49.45,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Veracruz,2011,37.45,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Veracruz,2011,36.95,porcentaje,2011-01-01
data4.csv,ENDIREH_DANO_PAREJA,Proporción de mujeres de 15 años y más que declararon haber experimentado al menos un incidente de violencia por parte de su actual o última pareja a lo largo de la relación por tipo de daño ocasionado a consecuencia de la violencia sufrida,consecuencias,pareja,pareja_actual_o_ultima,a_lo_largo_de_la_relacion,mujeres de 15 años y más,Veracruz,2011,22.82,porcentaje,2011-01-01
